post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral
SM_101127,TikTok,carousel,Education,es,US,2024-03-08 00:00:00,#news #funny #viral #fyp,478149,68307,6524,78271,0.3202,0.657,0
SM_101128,TikTok,text,Lifestyle,en,Pakistan,2024-05-22 00:00:00,#trending #news #fyp #tech #funny,2661488,332686,30101,40032,0.1514,-0.351,1
SM_101129,X,video,Sports,fr,Pakistan,2024-10-15 00:00:00,#viral #news #trending #tech #funny,395604,43956,33581,41939,0.302,0.714,0
SM_101130,YouTube Shorts,image,Politics,hi,Pakistan,2024-06-16 00:00:00,#viral #fyp #funny #news #trending,12768574,491099,43466,93475,0.0492,-0.735,1
SM_101131,TikTok,image,Technology,hi,Pakistan,2024-10-05 00:00:00,#fyp #ai,3229335,215289,14196,84727,0.0973,-0.091,1
SM_101132,Instagram,image,Entertainment,es,UK,2024-07-10 00:00:00,#tech #funny #viral #ai,2606288,162893,13709,56636,0.0895,0.319,1
SM_101133,TikTok,text,Sports,en,Pakistan,2024-11-02 00:00:00,#ai #news #funny #fyp,3199092,246084,47221,80123,0.1167,-0.604,1
SM_101134,X,text,Entertainment,hi,India,2024-02-27 00:00:00,#news #tech #viral,707733,78637,16513,85167,0.2548,-0.386,0
SM_101135,YouTube Shorts,text,Lifestyle,en,Brazil,2024-07-08 00:00:00,#trending #viral,8948791,308579,46811,77854,0.0484,-0.68,1
SM_101136,X,carousel,Education,ur,US,2024-11-16 00:00:00,#tech #news #ai #funny,4731408,163152,23804,94703,0.0595,0.594,1
SM_101137,Instagram,image,Technology,es,Pakistan,2024-03-27 00:00:00,#trending #fyp #music,12927519,478797,25597,28142,0.0412,0.61,1
SM_101138,X,image,Lifestyle,es,Brazil,2024-08-26 00:00:00,#fyp #trending #funny,2386848,99452,25938,77155,0.0849,-0.329,1
SM_101139,X,image,Sports,hi,India,2024-05-04 00:00:00,#news #fyp #music #viral #trending,1625955,108397,10343,38347,0.0966,0.66,0
SM_101140,Instagram,carousel,Lifestyle,en,Brazil,2024-10-20 00:00:00,#tech #ai,1086723,40249,21169,27527,0.0818,-0.471,0
SM_101141,Instagram,video,Politics,es,UK,2024-03-27 00:00:00,#fyp #trending #tech #music #viral,7388688,461793,5700,39170,0.0686,-0.928,1
SM_101142,Instagram,image,Sports,es,Brazil,2024-08-06 00:00:00,#fyp #music #trending #ai,2350875,156725,38970,60411,0.1089,-0.16,1
SM_101143,Instagram,carousel,Politics,hi,India,2024-04-28 00:00:00,#trending #tech #funny #ai #viral,3723960,186198,8383,1882,0.0528,-0.977,1
SM_101144,YouTube Shorts,carousel,Education,ur,US,2024-09-15 00:00:00,#ai #news #fyp,1506909,79311,4591,25007,0.0723,-0.919,0
SM_101145,Instagram,text,Technology,fr,Brazil,2024-09-25 00:00:00,#music #fyp,3278200,409775,32448,42317,0.1478,0.948,1
SM_101146,X,carousel,Education,ur,US,2024-01-02 00:00:00,#ai #trending,753407,39653,48606,4923,0.1237,-0.457,0
SM_101147,TikTok,carousel,Lifestyle,en,Pakistan,2024-02-06 00:00:00,#music #ai,3531000,294250,31427,12206,0.0957,-0.814,1
SM_101148,Instagram,carousel,Entertainment,hi,Pakistan,2024-04-07 00:00:00,#funny #viral #tech #news,8606640,409840,28207,65553,0.0585,-0.548,1
SM_101149,Instagram,image,Technology,en,Brazil,2024-04-24 00:00:00,#funny #tech #news #ai #fyp,3830880,191544,25100,38725,0.0667,-0.614,1
SM_101150,Instagram,text,Education,ur,UK,2024-03-01 00:00:00,#funny #music #ai #trending #tech,1518992,94937,26465,97455,0.1441,-0.425,0
SM_101151,YouTube Shorts,image,Technology,hi,Pakistan,2024-06-05 00:00:00,#news #funny #viral,6053530,356090,22932,66631,0.0736,0.741,1
SM_101152,YouTube Shorts,video,Entertainment,ur,UK,2024-08-02 00:00:00,#music #tech,4386720,230880,23329,86211,0.0776,-0.211,1
SM_101153,YouTube Shorts,image,Entertainment,en,US,2024-06-02 00:00:00,#trending #ai #fyp #viral #funny,2007278,143377,24343,12749,0.0899,-0.583,1
SM_101154,TikTok,text,Technology,fr,Pakistan,2024-04-20 00:00:00,#trending #viral #tech #news,547008,22792,23867,90397,0.2506,0.468,0
SM_101155,X,image,Lifestyle,ur,US,2024-11-09 00:00:00,#fyp #ai #news #funny #viral,130676,5026,25768,3970,0.266,-0.749,0
SM_101156,TikTok,carousel,Sports,en,US,2024-01-07 00:00:00,#news #fyp #ai,2214981,130293,39881,20324,0.086,-0.325,1
SM_101157,YouTube Shorts,carousel,Entertainment,hi,UK,2024-11-27 00:00:00,#music #viral #trending #ai #fyp,2611072,326384,41794,83830,0.1731,0.772,1
SM_101158,YouTube Shorts,image,Politics,es,Pakistan,2024-07-17 00:00:00,#trending #viral #fyp #funny,3354923,258071,30067,66468,0.1057,-0.54,1
SM_101159,YouTube Shorts,image,Politics,hi,US,2024-05-31 00:00:00,#ai #tech #news,5062416,210934,13866,96838,0.0635,0.345,1
SM_101160,TikTok,video,Education,fr,UK,2024-07-09 00:00:00,#viral #news #funny,512224,64028,41112,83232,0.3678,-0.789,0
SM_101161,X,carousel,Sports,ur,UK,2024-11-16 00:00:00,#news #funny,423960,28264,25496,59223,0.2665,-0.279,0
SM_101162,Instagram,image,Politics,ur,India,2024-06-10 00:00:00,#trending #news #music #fyp,453101,26653,44336,96034,0.3686,0.985,0
SM_101163,Instagram,text,Education,ur,UK,2024-02-17 00:00:00,#news #music #trending #viral,2528872,316109,46691,75911,0.1735,0.955,1
SM_101164,YouTube Shorts,carousel,Politics,hi,UK,2024-09-24 00:00:00,#fyp #news #funny #ai #music,7825290,340230,10685,10069,0.0461,0.97,1
SM_101165,YouTube Shorts,image,Entertainment,en,UK,2024-05-17 00:00:00,#tech #viral #ai #music #funny,6300744,262531,22342,20667,0.0485,-0.107,1
SM_101166,Instagram,carousel,Education,ur,Pakistan,2024-10-21 00:00:00,#funny #ai #viral #fyp #music,7258220,362911,24540,98065,0.0669,0.29,1
SM_101167,TikTok,carousel,Lifestyle,fr,Brazil,2024-12-08 00:00:00,#tech #ai,11426072,408074,249,3179,0.036,0.647,1
SM_101168,X,carousel,Entertainment,ur,India,2024-05-12 00:00:00,#tech #ai #trending #funny #music,3131694,164826,26632,52551,0.0779,0.637,1
SM_101169,TikTok,carousel,Entertainment,hi,UK,2024-04-12 00:00:00,#viral #music #funny #ai,6431070,428738,11989,89313,0.0824,0.984,1
SM_101170,X,text,Lifestyle,fr,Pakistan,2024-06-08 00:00:00,#viral #ai #funny #fyp,10500,420,37427,94172,12.5732,0.531,0
SM_101171,TikTok,video,Sports,fr,US,2024-01-14 00:00:00,#news #tech #viral,3321640,415205,30318,98072,0.1637,-0.794,1
SM_101172,YouTube Shorts,carousel,Politics,en,Pakistan,2024-09-19 00:00:00,#ai #trending #news,6489555,432637,20431,41778,0.0763,0.928,1
SM_101173,YouTube Shorts,text,Politics,hi,Brazil,2024-02-17 00:00:00,#ai #funny #fyp,4233236,302374,16400,49347,0.087,0.779,1
SM_101174,TikTok,carousel,Entertainment,es,US,2024-01-18 00:00:00,#trending #viral #tech #funny,6927860,346393,3014,89905,0.0634,-0.989,1
SM_101175,TikTok,video,Sports,es,US,2024-10-20 00:00:00,#ai #trending,151290,15129,2082,79444,0.6389,-0.713,0
SM_101176,Instagram,carousel,Technology,en,US,2024-09-30 00:00:00,#tech #ai,4547242,324803,4878,8636,0.0744,-0.533,1
SM_101177,TikTok,text,Politics,fr,Brazil,2024-07-03 00:00:00,#viral #music #ai #funny,9609184,369584,33788,34153,0.0455,-0.563,1
SM_101178,X,image,Entertainment,hi,US,2024-02-17 00:00:00,#news #ai #tech #music #viral,496264,29192,17658,98000,0.2919,0.212,0
SM_101179,YouTube Shorts,video,Sports,en,Brazil,2024-02-17 00:00:00,#viral #ai #trending,6974540,348727,29983,87593,0.0669,-0.317,1
SM_101180,YouTube Shorts,text,Politics,es,India,2024-06-04 00:00:00,#music #funny,712985,54845,44637,5544,0.1473,-0.069,0
SM_101181,TikTok,text,Entertainment,fr,Brazil,2024-05-21 00:00:00,#fyp #music #trending,907120,45356,25102,69346,0.1541,-0.944,0
SM_101182,Instagram,text,Education,hi,India,2024-06-24 00:00:00,#tech #news #music #viral,2735689,118943,21062,28993,0.0618,0.096,1
SM_101183,YouTube Shorts,image,Lifestyle,en,UK,2024-06-24 00:00:00,#viral #trending #funny #news #fyp,10794351,372219,13215,83330,0.0434,0.931,1
SM_101184,X,image,Education,en,Brazil,2024-11-10 00:00:00,#music #fyp #viral #trending #ai,67968,7552,41491,14860,0.9402,0.154,0
SM_101185,YouTube Shorts,video,Sports,en,India,2024-04-08 00:00:00,#music #fyp,8248800,329952,45931,16664,0.0476,-0.861,1
SM_101186,YouTube Shorts,image,Sports,hi,US,2024-04-12 00:00:00,#trending #ai #fyp #viral #news,3983196,142257,30569,89746,0.0659,-0.318,1
SM_101187,Instagram,image,Lifestyle,ur,Pakistan,2024-09-24 00:00:00,#news #tech #trending #funny,3546894,136419,10558,20812,0.0473,-0.713,1
SM_101188,TikTok,carousel,Technology,hi,UK,2024-02-08 00:00:00,#tech #music #trending #ai,1587340,79367,7194,80078,0.105,0.989,0
SM_101189,TikTok,carousel,Entertainment,fr,UK,2024-02-14 00:00:00,#tech #news #viral,430296,53787,2781,27565,0.1955,0.229,0
SM_101190,Instagram,carousel,Sports,ur,US,2024-12-24 00:00:00,#news #viral #music #trending,1364505,80265,8391,17047,0.0775,-0.456,0
SM_101191,X,video,Entertainment,en,Pakistan,2024-09-14 00:00:00,#tech #funny #ai #fyp,9162648,398376,10905,60520,0.0513,0.187,1
SM_101192,TikTok,text,Politics,hi,Brazil,2024-03-07 00:00:00,#tech #news #music #ai,558112,34882,20178,78534,0.2394,-0.353,0
SM_101193,Instagram,text,Sports,fr,Pakistan,2024-03-30 00:00:00,#fyp #tech,1310112,72784,18753,79559,0.1306,-0.731,0
SM_101194,YouTube Shorts,image,Lifestyle,en,Brazil,2024-02-20 00:00:00,#ai #viral #funny #fyp #news,4779165,251535,25261,30006,0.0642,-0.002,1
SM_101195,TikTok,video,Education,en,Pakistan,2024-12-20 00:00:00,#trending #ai #viral #fyp,2552256,106344,43121,36635,0.0729,0.29,1
SM_101196,TikTok,video,Politics,en,Pakistan,2024-06-01 00:00:00,#tech #trending #ai,3557465,187235,22399,67790,0.078,0.782,1
SM_101197,X,carousel,Lifestyle,ur,Brazil,2024-12-20 00:00:00,#ai #news #fyp #tech #music,7598136,361816,40227,13667,0.0547,0.109,1
SM_101198,Instagram,carousel,Education,hi,India,2024-01-26 00:00:00,#tech #music #ai,1243596,103633,16314,69591,0.1524,0.789,0
SM_101199,TikTok,video,Lifestyle,en,US,2024-11-15 00:00:00,#ai #tech #fyp #trending #news,3055420,305542,48333,48925,0.1318,0.625,1
SM_101200,TikTok,text,Sports,ur,India,2024-09-28 00:00:00,#trending #music #viral,690914,40642,20250,34754,0.1384,0.978,0
SM_101201,YouTube Shorts,image,Education,ur,UK,2024-08-02 00:00:00,#viral #trending #music,2289546,84798,15965,30792,0.0575,-0.04,1
SM_101202,YouTube Shorts,image,Technology,en,India,2024-11-22 00:00:00,#trending #viral #music,4900065,326671,46939,62048,0.0889,0.659,1
SM_101203,Instagram,carousel,Technology,hi,India,2024-12-24 00:00:00,#music #viral #news #tech #ai,12264330,471705,4047,49053,0.0428,0.747,1
SM_101204,X,carousel,Education,en,Pakistan,2024-01-02 00:00:00,#viral #tech,2571114,367302,28184,50734,0.1736,0.625,1
SM_101205,YouTube Shorts,image,Politics,es,India,2024-05-04 00:00:00,#news #tech #viral,789265,157853,23993,81007,0.333,-0.195,0
SM_101206,X,text,Technology,fr,Pakistan,2024-08-05 00:00:00,#viral #tech #news,1884160,94208,7498,69640,0.0909,-0.734,0
SM_101207,X,video,Sports,fr,US,2024-07-03 00:00:00,#tech #fyp #music,4951648,309478,47296,92869,0.0908,0.387,1
SM_101208,X,carousel,Education,ur,Brazil,2024-05-21 00:00:00,#ai #music #tech #fyp #viral,1717888,214736,35917,79527,0.1922,-0.148,0
SM_101209,TikTok,image,Education,hi,US,2024-03-21 00:00:00,#ai #fyp #tech,4036310,237430,40042,7131,0.0705,0.561,1
SM_101210,TikTok,video,Technology,en,US,2024-01-12 00:00:00,#tech #news #fyp,5659368,235807,46170,17884,0.053,-0.016,1
SM_101211,TikTok,text,Education,en,US,2024-04-13 00:00:00,#fyp #news #music #ai,10910040,454585,10455,85960,0.0505,0.102,1
SM_101212,X,carousel,Politics,es,India,2024-07-09 00:00:00,#trending #news #funny #fyp #viral,468207,17341,23159,25626,0.1412,0.171,0
SM_101213,TikTok,carousel,Lifestyle,en,US,2024-02-10 00:00:00,#fyp #viral,11328489,492543,13336,63928,0.0503,0.665,1
SM_101214,YouTube Shorts,text,Sports,hi,India,2024-01-15 00:00:00,#trending #funny #music,1065042,39446,4880,54479,0.0928,-0.533,0
SM_101215,YouTube Shorts,image,Politics,hi,US,2024-05-07 00:00:00,#news #trending #ai #viral,3386850,338685,46126,81419,0.1377,0.046,1
SM_101216,YouTube Shorts,text,Lifestyle,hi,Pakistan,2024-07-25 00:00:00,#viral #trending,5980944,249206,42436,99246,0.0654,-0.384,1
SM_101217,Instagram,video,Entertainment,ur,Brazil,2024-01-30 00:00:00,#tech #viral #fyp,3383387,483341,17632,71233,0.1691,0.62,1
SM_101218,X,video,Politics,fr,Brazil,2024-07-27 00:00:00,#music #news #ai #funny #trending,43848,1566,30776,83887,2.6507,-0.851,0
SM_101219,YouTube Shorts,image,Education,fr,Brazil,2024-02-16 00:00:00,#ai #trending #tech #funny,2567138,88522,44353,60740,0.0754,0.401,1
SM_101220,Instagram,video,Politics,es,UK,2024-10-13 00:00:00,#trending #news #fyp,3962055,264137,30578,96908,0.0988,0.883,1
SM_101221,Instagram,carousel,Sports,fr,Pakistan,2024-12-18 00:00:00,#fyp #music #tech #news,6340328,218632,33372,21200,0.0431,0.95,1
SM_101222,Instagram,video,Technology,ur,US,2024-08-18 00:00:00,#viral #funny #trending #fyp,9279072,319968,20602,36406,0.0406,0.933,1
SM_101223,TikTok,text,Lifestyle,ur,US,2024-09-25 00:00:00,#viral #news #funny #trending #tech,6114675,291175,9295,38368,0.0554,0.352,1
SM_101224,Instagram,carousel,Education,ur,US,2024-06-14 00:00:00,#tech #fyp #viral #funny,6146361,472797,10767,30134,0.0836,-0.498,1
SM_101225,Instagram,image,Entertainment,es,UK,2024-08-27 00:00:00,#fyp #music #ai #news #tech,5542950,369530,19958,40476,0.0776,0.939,1
SM_101226,X,video,Education,en,Brazil,2024-09-24 00:00:00,#fyp #music #trending #news #viral,3123515,135805,17309,97821,0.0803,-0.847,1
SM_101227,YouTube Shorts,video,Politics,fr,US,2024-12-17 00:00:00,#news #viral #ai #trending #fyp,3330117,158577,36391,90910,0.0858,-0.787,1
SM_101228,TikTok,image,Sports,ur,India,2024-12-01 00:00:00,#tech #funny #news #music,310369,18257,32162,35316,0.2762,-0.77,0
SM_101229,X,text,Lifestyle,es,Pakistan,2024-11-30 00:00:00,#viral #music #ai #tech #fyp,4076430,407643,48349,947,0.1121,-0.225,1
SM_101230,TikTok,video,Sports,hi,India,2024-12-16 00:00:00,#music #fyp #trending #news #viral,2493140,95890,15545,72256,0.0737,0.296,1
SM_101231,X,text,Politics,es,US,2024-09-11 00:00:00,#trending #fyp,2702462,193033,11355,55513,0.0962,0.461,1
SM_101232,X,text,Entertainment,hi,UK,2024-10-19 00:00:00,#trending #funny,5669924,436148,28374,31729,0.0875,-0.639,1
SM_101233,YouTube Shorts,image,Entertainment,es,India,2024-01-07 00:00:00,#viral #fyp,1836648,83484,395,87536,0.0933,-0.197,0
SM_101234,YouTube Shorts,image,Entertainment,en,US,2024-06-30 00:00:00,#music #trending #tech #fyp #news,7702975,308119,35333,5868,0.0453,0.351,1
SM_101235,X,carousel,Lifestyle,en,Brazil,2024-08-15 00:00:00,#viral #trending #fyp,24585,1639,25493,17028,1.7962,0.396,0
SM_101236,Instagram,image,Lifestyle,hi,Pakistan,2024-06-02 00:00:00,#viral #tech #trending #fyp,6878938,312679,10315,63966,0.0563,0.744,1
SM_101237,TikTok,carousel,Politics,hi,Brazil,2024-05-12 00:00:00,#trending #ai #viral #fyp,9300648,332166,32268,93949,0.0493,0.606,1
SM_101238,X,image,Education,hi,Pakistan,2024-07-01 00:00:00,#ai #tech #news #trending,4881438,271191,46719,71467,0.0798,-0.703,1
SM_101239,YouTube Shorts,carousel,Lifestyle,ur,Pakistan,2024-03-15 00:00:00,#ai #trending #viral #funny #tech,7644140,382207,512,66973,0.0588,0.117,1
SM_101240,Instagram,image,Education,en,UK,2024-11-25 00:00:00,#funny #viral #trending #news #music,2505294,278366,7359,30980,0.1264,-0.839,1
SM_101241,Instagram,carousel,Lifestyle,en,Brazil,2024-12-12 00:00:00,#fyp #music #funny #trending,9920380,496019,5042,28634,0.0534,0.173,1
SM_101242,X,text,Technology,hi,US,2024-05-29 00:00:00,#music #viral,7766902,298727,47650,73374,0.054,-0.046,1
SM_101243,Instagram,text,Politics,ur,India,2024-01-20 00:00:00,#viral #tech #funny,3032696,379087,6416,39134,0.14,0.567,1
SM_101244,X,text,Politics,hi,UK,2024-07-16 00:00:00,#funny #news #fyp #tech #trending,1970040,394008,28931,99783,0.2653,-0.354,0
SM_101245,YouTube Shorts,carousel,Lifestyle,hi,UK,2024-10-26 00:00:00,#trending #viral #tech #fyp #ai,5743501,337853,35419,5210,0.0659,-0.212,1
SM_101246,Instagram,carousel,Technology,fr,Brazil,2024-08-04 00:00:00,#news #music #viral,7005830,269455,9932,77464,0.0509,-0.061,1
SM_101247,YouTube Shorts,carousel,Education,hi,Pakistan,2024-04-28 00:00:00,#fyp #tech #viral,1879965,208885,10851,7934,0.1211,-0.979,0
SM_101248,X,text,Entertainment,en,US,2024-02-19 00:00:00,#music #fyp #viral,1769589,196621,2085,6090,0.1157,0.572,0
SM_101249,X,carousel,Politics,en,Brazil,2024-04-09 00:00:00,#fyp #tech #music #funny,651469,50113,8351,85415,0.2209,0.748,0
SM_101250,TikTok,video,Politics,ur,Brazil,2024-02-03 00:00:00,#viral #tech #trending #news #funny,1929835,385967,42747,26141,0.2357,0.134,0
SM_101251,TikTok,image,Technology,hi,India,2024-04-22 00:00:00,#news #trending #ai #tech #funny,4812104,437464,24851,22196,0.1007,-0.238,1
SM_101252,YouTube Shorts,image,Sports,fr,US,2024-02-10 00:00:00,#music #fyp #trending,1357275,90485,18695,58503,0.1235,-0.081,0
SM_101253,X,image,Entertainment,ur,Pakistan,2024-08-10 00:00:00,#tech #trending,1149485,229897,38313,91322,0.3128,0.671,0
SM_101254,X,carousel,Sports,ur,Brazil,2024-03-13 00:00:00,#ai #viral,3798544,474818,31102,81419,0.1546,-0.601,1
SM_101255,Instagram,carousel,Politics,fr,UK,2024-03-11 00:00:00,#trending #fyp,8122436,290087,29798,39517,0.0442,0.109,1
SM_101256,TikTok,video,Sports,hi,US,2024-03-20 00:00:00,#tech #trending,572083,19727,18570,91562,0.227,-0.109,0
SM_101257,YouTube Shorts,video,Lifestyle,es,UK,2024-11-23 00:00:00,#ai #news #tech #trending,3155184,175288,9787,87903,0.0865,-0.671,1
SM_101258,YouTube Shorts,carousel,Technology,hi,UK,2024-03-21 00:00:00,#trending #music,7748223,368963,12471,42615,0.0547,0.143,1
SM_101259,Instagram,text,Education,fr,Brazil,2024-09-27 00:00:00,#funny #news #trending,926352,102928,6564,84695,0.2096,0.527,0
SM_101260,X,text,Sports,ur,Brazil,2024-02-16 00:00:00,#tech #ai #viral,7015161,369219,11711,77607,0.0654,0.251,1
SM_101261,YouTube Shorts,video,Politics,en,Brazil,2024-07-12 00:00:00,#news #funny #ai #trending #fyp,1182706,51422,26483,71043,0.1259,0.485,0
SM_101262,X,video,Politics,es,UK,2024-04-12 00:00:00,#news #tech,902400,90240,15315,73763,0.1987,-0.23,0
SM_101263,TikTok,image,Education,en,UK,2024-10-18 00:00:00,#news #fyp #trending,6862671,298377,16977,97629,0.0602,0.767,1
SM_101264,X,video,Education,es,Pakistan,2024-08-06 00:00:00,#viral #music #fyp #funny,11565576,481899,20475,43130,0.0472,-0.051,1
SM_101265,TikTok,image,Lifestyle,en,Pakistan,2024-11-10 00:00:00,#viral #ai,513288,42774,29127,82477,0.3008,0.148,0
SM_101266,X,carousel,Sports,ur,India,2024-01-04 00:00:00,#ai #trending #news,10788400,431536,6482,56653,0.0459,-0.903,1
SM_101267,YouTube Shorts,text,Sports,hi,US,2024-09-03 00:00:00,#tech #music #news #funny #viral,5991882,460914,41803,53474,0.0928,0.806,1
SM_101268,YouTube Shorts,image,Education,en,Pakistan,2024-06-09 00:00:00,#viral #funny #tech #news,3871728,276552,26032,96257,0.103,0.892,1
SM_101269,X,text,Education,ur,Pakistan,2024-10-31 00:00:00,#trending #tech #viral #ai #funny,208677,9937,38604,52152,0.4825,-0.846,0
SM_101270,Instagram,text,Politics,es,Pakistan,2024-01-01 00:00:00,#funny #tech #music #trending #fyp,6748110,374895,32093,93649,0.0742,0.037,1
SM_101271,TikTok,text,Technology,hi,Pakistan,2024-09-26 00:00:00,#music #tech #ai #trending #fyp,2544710,254471,2941,14507,0.1069,0.369,1
SM_101272,Instagram,text,Lifestyle,fr,Pakistan,2024-02-21 00:00:00,#music #trending #fyp #tech #news,444142,26126,27677,38418,0.2076,-0.818,0
SM_101273,X,text,Lifestyle,en,UK,2024-02-14 00:00:00,#music #funny #ai,1481059,51071,27286,28092,0.0719,-0.889,0
SM_101274,Instagram,image,Sports,es,India,2024-11-22 00:00:00,#ai #tech #trending #news,7493505,394395,29855,46752,0.0629,-0.173,1
SM_101275,Instagram,video,Education,hi,Brazil,2024-07-14 00:00:00,#music #trending,647704,80963,12760,59873,0.2371,-0.646,0
SM_101276,X,video,Technology,hi,Pakistan,2024-01-03 00:00:00,#tech #funny #ai #viral #fyp,4274060,152645,2036,79824,0.0549,-0.369,1
SM_101277,TikTok,video,Entertainment,ur,Pakistan,2024-04-27 00:00:00,#news #music #trending #viral #funny,3121353,346817,27057,68877,0.1418,-0.806,1
SM_101278,YouTube Shorts,text,Sports,es,Brazil,2024-11-06 00:00:00,#fyp #trending,1973526,328921,25430,84818,0.2225,0.175,0
SM_101279,Instagram,text,Entertainment,ur,India,2024-05-13 00:00:00,#viral #ai #news #funny,4110592,256912,32118,69807,0.0873,-0.855,1
SM_101280,X,video,Lifestyle,hi,India,2024-11-30 00:00:00,#news #ai,8224547,357589,34557,69323,0.0561,0.985,1
SM_101281,Instagram,carousel,Lifestyle,en,Pakistan,2024-03-29 00:00:00,#trending #music #funny #fyp,5407920,300440,39454,39662,0.0702,0.661,1
SM_101282,Instagram,image,Entertainment,es,Pakistan,2024-10-11 00:00:00,#viral #ai,1031755,206351,9948,43241,0.2516,-0.181,0
SM_101283,TikTok,image,Technology,ur,Pakistan,2024-05-12 00:00:00,#ai #trending #fyp #tech #funny,8571864,306138,6874,61079,0.0436,0.598,1
SM_101284,YouTube Shorts,video,Education,en,Brazil,2024-07-05 00:00:00,#fyp #funny #tech,1853065,370613,20923,28380,0.2266,0.665,0
